XAX192,45,30,57,72
XAX1920,38,46,15,64
XAX1921,10,10,7,14
XAX1922,29,35,13,110
XAX1923,35,17,47,47
XAX1924,44,38,41,84
XAX1925,37,22,39,66
XAX1926,22,31,28,38
XAX1927,19,7,16,61
XAX1928,25,27,15,66
XAX1929,65,54,56,70
XAX1930,19,41,25,30
XAX1931,46,37,55,68
XAX1932,51,43,52,66
XAX1933,6,30,16,42
XAX1934,21,9,18,37
XAX1935,27,64,40,71
XAX1936,25,17,32,48
XAX1937,28,5,23,54
XAX1938,19,10,21,25
XAX1939,39,30,54,56
XAX194,38,13,58,94
XAX1940,41,21,51,77
XAX1941,24,35,24,62
XAX1942,26,15,34,36
XAX1943,56,45,60,104
XAX1945,21,16,45,70
XAX1946,29,13,63,85
XAX1947,51,43,49,74
XAX1948,24,35,22,64
XAX1949,29,29,51,57
XAX195,33,45,31,104
XAX1950,0,4,15,33
XAX1951,53,24,97,110
XAX1952,19,19,20,45
XAX1953,10,13,17,17
XAX1954,22,21,51,41
XAX1955,44,26,52,72
XAX1956,71,78,93,139
XAX1957,5,4,11,14
XAX1958,10,2,10,31
XAX1959,44,27,45,83
XAX196,13,18,30,46
XAX1960,16,26,22,43
XAX1961,23,14,16,25
XAX1962,36,15,46,88
XAX1963,20,53,21,101
XAX1964,26,15,15,63
XAX1965,71,41,86,129
XAX1966,38,29,72,72
XAX1967,20,18,21,46
XAX1968,38,37,48,121
XAX1969,20,2,22,53
XAX197,30,17,46,64
XAX1970,10,38,15,36
XAX1971,45,69,76,100
XAX1972,28,24,22,60
XAX1973,54,42,58,75
XAX1974,17,10,14,23
XAX1975,63,46,62,91
XAX1976,63,39,81,93
XAX1977,23,24,43,39
XAX1978,50,46,68,70
XAX1979,52,52,38,76
XAX198,14,14,28,40
XAX1980,7,17,28,31
XAX1981,53,98,80,74
XAX1982,49,39,94,94
XAX1983,26,50,43,97
XAX1984,20,25,47,54
XAX1985,21,14,20,76
XAX1986,37,18,49,73
XAX1987,69,52,73,69
XAX1988,50,31,69,133
XAX1989,32,20,44,108
XAX199,19,15,40,59
XAX1990,15,16,16,52
XAX1991,44,21,65,83
XAX1992,6,22,11,56
XAX1993,23,18,51,48
XAX1994,36,50,51,94
XAX1995,75,51,86,128
XAX1996,8,45,8,29
XAX1997,24,24,18,35
XAX1998,7,21,14,49
XAX1999,18,32,27,71
XAX2,43,22,56,57
XAX20,30,20,39,51
XAX200,35,28,50,66
XAX2000,17,18,23,59
XAX2001,16,22,22,38
XAX2002,17,29,25,6
XAX2003,10,8,11,51
XAX2004,38,25,65,81
XAX2005,28,52,32,74
XAX2006,74,77,99,136
XAX2007,47,42,56,108
XAX2008,9,19,25,41
XAX2009,17,11,8,38
XAX201,54,44,70,119
XAX2010,31,22,61,74
XAX2012,28,62,35,80
XAX2013,35,25,55,43
XAX2014,14,14,27,34
XAX2015,20,24,26,66
XAX2016,65,43,79,92
XAX2019,27,29,46,64
XAX2020,9,6,15,19
XAX2021,9,26,37,50
XAX2022,40,8,37,54
XAX2023,38,28,33,65
XAX2024,34,21,37,66
XAX2025,38,70,28,87
XAX2026,17,5,18,30
XAX2027,31,57,67,80
XAX2028,19,18,12,37
XAX203,12,15,16,24
XAX2030,75,121,80,153
XAX2031,29,20,23,50
XAX2032,14,12,29,32
XAX2033,32,24,46,90
XAX2035,35,35,58,70
XAX2036,42,22,37,69
XAX2037,86,89,82,82
XAX2038,34,34,16,61
XAX2039,21,15,13,68
XAX204,15,7,21,42
XAX2040,29,24,25,48
XAX2041,13,12,14,32
XAX2043,14,20,28,20
XAX2044,40,45,53,74
XAX2045,34,16,26,55
XAX2046,38,38,73,62
XAX2047,28,8,46,39
XAX2048,23,32,33,44
XAX2049,36,35,45,73
XAX205,20,4,43,48
XAX2050,64,60,45,102
XAX2051,70,50,86,111
XAX2052,64,67,60,122
XAX2053,17,14,15,43
XAX2054,23,27,27,97
XAX2055,63,38,82,112
XAX2056,43,46,42,83
XAX2057,17,41,12,29
XAX2058,9,10,10,29
XAX2059,19,23,19,47
XAX206,21,24,41,69
XAX2060,13,5,19,37
XAX2061,29,26,52,43
XAX2062,18,43,47,38
XAX2063,31,32,52,81
XAX2064,19,29,44,66
XAX2065,22,8,21,57
XAX2066,5,8,13,25
XAX2067,22,5,45,39
XAX2068,19,9,43,35
XAX2069,64,18,60,79
XAX207,9,14,22,31
XAX2070,70,31,45,95
XAX2071,114,90,113,222
XAX2072,6,0,6,11
XAX2073,21,19,25,36
XAX2074,123,129,124,233
XAX2075,28,33,41,37
XAX2077,10,2,13,49
XAX2078,50,41,68,94
XAX2079,32,24,41,59
XAX2080,36,40,71,69
XAX2081,24,39,34,90
XAX2082,7,20,15,40
XAX2083,30,22,51,64
XAX2084,68,60,88,92
XAX2085,26,5,22,23
XAX2086,14,7,13,44
XAX2087,20,52,26,42
XAX2088,46,29,56,64
XAX2089,23,22,33,58
XAX209,11,8,22,28
XAX2090,21,16,25,30
XAX2091,10,5,15,67
XAX2092,22,11,21,33
XAX2093,28,19,36,60
XAX2094,21,36,17,68
XAX2095,23,16,15,30
XAX2096,6,5,8,7
XAX2097,21,31,31,47
XAX2098,5,8,16,45
XAX2099,20,34,37,48
XAX21,89,65,106,155
XAX210,7,11,15,28
XAX2100,13,11,14,35
XAX2101,68,57,70,114
XAX2102,28,10,40,44
XAX2103,19,9,14,39
XAX2104,32,17,30,58
XAX2105,6,19,12,34
XAX2106,38,31,50,69
XAX2107,54,34,74,73
XAX2108,16,21,23,42
XAX2109,9,23,19,17
XAX211,22,34,32,56
XAX2110,19,10,15,80
XAX2111,23,14,22,70
XAX2112,22,79,46,62
XAX2113,16,26,21,36
XAX2114,29,26,56,55
XAX2115,54,39,65,85
XAX2116,30,34,68,60
XAX2117,31,1,14,62
XAX2118,16,17,21,48
XAX2119,8,14,15,26
XAX212,30,27,42,89
XAX2120,35,29,61,56
XAX2121,72,70,43,100
XAX2122,15,5,26,57
XAX2123,31,25,50,85
XAX2124,35,25,57,69
XAX2125,41,45,61,75
XAX2126,88,51,106,163
XAX2127,42,56,78,71
XAX2128,8,13,7,19
XAX2129,31,14,50,46
XAX213,37,31,59,53
XAX2130,4,14,17,17
XAX2131,49,28,55,65
XAX2132,10,11,15,71
XAX2133,24,21,22,96
XAX2134,12,12,13,38
XAX2135,17,25,54,51
XAX2136,36,38,56,99
XAX2137,14,9,9,22
XAX2138,53,56,72,66
XAX2139,7,4,16,55
XAX214,46,22,50,84
XAX2140,25,24,32,53
XAX2141,16,5,16,62
XAX2142,12,7,21,49
XAX2143,17,25,25,36
XAX2144,14,36,25,31
XAX2145,22,94,34,71
XAX2146,28,14,29,41
XAX2147,38,30,49,69
XAX2149,38,27,45,73
XAX215,6,2,4,6
XAX2150,30,37,26,47
XAX2151,14,28,14,51
XAX2152,24,14,24,46
XAX2153,27,24,46,35
XAX2154,29,22,32,43
XAX2155,30,23,32,42
XAX2156,16,18,15,46
XAX2157,17,27,27,53
XAX2158,12,40,15,31
XAX2159,38,43,56,77
XAX216,53,34,45,85
XAX2160,19,15,37,85
XAX2161,7,20,11,32
XAX2163,21,24,38,80
XAX2164,38,41,37,68
XAX2166,19,32,41,33
XAX2167,11,12,13,24
XAX2169,22,23,33,41
XAX217,11,17,17,37
XAX2170,10,13,20,50
XAX2171,9,0,10,15
XAX2174,23,16,33,60
XAX2175,15,21,25,46
XAX2176,11,16,24,48
XAX2177,26,97,42,64
XAX2178,25,16,19,33
XAX218,7,14,15,31
XAX2180,7,12,19,38
XAX2181,13,21,21,36
XAX2183,28,22,31,44
XAX2184,16,28,15,42
XAX2185,29,28,52,69
XAX2187,44,55,44,53
XAX2188,41,49,39,79
XAX2189,33,47,60,100
XAX219,36,31,61,86
XAX2190,19,19,22,45
XAX2191,39,36,47,49
XAX2192,9,6,24,30
XAX2193,30,22,65,75
XAX2194,18,12,29,73
XAX2195,14,29,15,35
XAX2196,60,60,37,67
XAX2197,33,57,50,79
XAX2198,17,10,24,65
XAX2199,55,67,69,116
XAX22,61,47,65,79
XAX220,38,36,67,118
XAX2200,19,28,23,97
XAX2201,21,36,23,35
XAX2202,33,38,23,48
XAX2204,15,6,17,43
XAX2205,51,47,59,110
XAX2206,9,26,11,52
XAX2207,27,33,28,67
XAX2208,37,41,77,85
XAX2209,31,28,50,56
XAX221,15,16,24,41
XAX2210,23,10,24,38
XAX2211,34,14,41,48
XAX2213,25,40,61,67
XAX2214,6,5,12,50
XAX2215,12,1,12,30
XAX2218,14,9,14,18
XAX222,15,7,34,43
XAX2221,40,45,59,93
XAX2222,10,20,25,61
XAX2223,43,86,61,112
XAX2224,17,18,18,29
XAX2225,26,17,42,60
XAX2227,16,7,19,43
XAX2228,32,27,13,47
XAX2230,34,39,30,51
XAX2231,27,19,72,111
XAX2232,14,24,3,12
XAX2233,33,35,58,79
XAX2234,37,47,72,64
XAX2236,10,8,7,28
XAX2237,26,40,35,21
XAX2238,26,23,30,36
XAX2239,30,6,46,107
XAX224,42,30,54,76
XAX2240,0,7,28,34
XAX2241,25,43,28,75
XAX2242,15,16,26,51
XAX2243,55,62,61,59
XAX2244,33,10,39,74
XAX2245,51,21,57,117
XAX2246,11,5,15,46
XAX2247,7,10,13,24
XAX2248,19,10,22,55
XAX2249,123,102,113,148
XAX225,12,11,16,21
XAX2250,26,13,19,45
XAX2251,8,12,11,10
XAX2252,45,45,35,68
XAX2253,44,67,47,92
XAX2254,6,15,12,10
XAX2255,17,20,28,43
XAX2256,15,11,18,37
XAX2257,20,10,23,42
XAX2258,26,31,25,75
XAX2259,85,27,103,124
XAX226,18,12,28,54
XAX2261,21,39,15,54
XAX2262,37,25,49,67
XAX2263,22,26,28,48
XAX2264,13,12,32,27
XAX2265,36,57,67,86
XAX2266,36,33,41,49
XAX2267,5,10,8,30
XAX2269,34,16,34,51
XAX227,28,24,27,54
XAX2270,63,48,77,98
XAX2271,35,25,62,56
XAX2272,20,10,19,42
XAX2273,35,0,57,98
XAX2274,49,32,69,81
XAX2275,15,14,15,41
XAX2276,31,22,44,69
XAX2277,15,17,23,41
XAX2278,24,23,60,53
XAX2279,33,40,60,95
XAX228,50,65,72,135
XAX2280,5,7,7,7
XAX2281,10,9,16,28
XAX2282,29,18,34,48
XAX2283,35,39,49,97
XAX2284,22,21,21,52
XAX2285,27,27,57,66
XAX2286,29,10,21,65
XAX2287,19,4,26,33
XAX2288,5,13,10,14
XAX2289,16,24,27,32
XAX229,15,16,20,26
XAX2290,20,10,21,64
XAX2291,26,72,42,77
XAX2292,8,9,8,62
XAX2293,13,23,16,35
XAX2294,18,18,20,40
XAX2295,42,0,9,81
XAX2297,19,21,19,66
XAX2299,18,1,32,78
XAX23,38,18,50,60
XAX230,4,7,12,19
XAX2300,31,48,29,85
XAX2302,20,4,7,20
XAX2306,34,36,46,56
XAX2307,55,90,79,152
XAX2308,45,24,61,69
XAX2309,22,18,20,78
XAX231,63,34,77,131
XAX2310,22,22,52,51
XAX2311,35,33,44,62
XAX2312,17,7,21,53
XAX2313,22,32,32,30
XAX2314,53,124,73,75
XAX2315,37,38,25,46
XAX2316,17,18,20,41
XAX2317,52,48,57,89
XAX2318,26,12,51,62
XAX2319,71,76,90,89
XAX232,12,7,23,34
XAX2320,35,69,35,59
XAX2321,34,26,62,47
XAX2322,29,33,38,77
XAX2323,30,31,46,57
XAX2325,68,110,99,146
XAX2326,26,20,47,44
XAX2329,22,25,27,46
XAX233,11,13,22,42
XAX2330,73,52,76,123
XAX2331,37,32,53,108
XAX2332,25,51,29,77
XAX2333,25,30,37,53
XAX2334,21,14,25,44
XAX2335,26,13,36,54
XAX2336,30,21,35,37
XAX2337,13,7,21,41
XAX2338,43,25,70,68
XAX2339,22,23,25,47
XAX234,56,37,67,81
XAX2340,40,44,46,70
XAX2341,14,12,13,37
XAX2346,24,7,20,31
XAX2348,12,13,13,24
XAX235,5,1,7,10
XAX2350,36,21,62,73
XAX2351,35,10,48,56
XAX2352,53,47,82,115
XAX2354,4,13,21,51
XAX2355,12,19,38,46
XAX2357,16,12,21,46
XAX2358,21,18,22,30
XAX2359,44,35,57,70
XAX236,12,17,13,29
XAX2360,10,0,11,47
XAX2361,22,23,20,44
XAX2362,23,6,21,44
XAX2365,40,26,26,95
XAX2366,34,45,45,99
XAX2367,30,23,63,58
XAX2368,33,28,36,46
XAX2369,51,42,63,108
XAX237,31,15,42,51
XAX2370,25,18,16,45
XAX2371,22,17,30,66
XAX2373,7,18,12,44
XAX238,33,25,29,60
XAX2385,52,61,51,103
XAX2386,23,20,37,51
XAX2387,36,27,54,97
XAX2388,28,10,40,40
XAX239,7,10,12,25
XAX2398,12,17,13,28
XAX2399,46,40,74,44
XAX24,32,25,73,85
XAX240,8,7,10,22
XAX2400,39,25,61,73
XAX2401,6,15,16,53
XAX2402,114,127,139,194
XAX2403,88,60,103,127
XAX2404,15,7,27,69
XAX2405,47,49,77,88
XAX2412,34,25,20,67
XAX2417,19,17,41,34
XAX2418,72,61,75,112
XAX2419,12,17,26,49
XAX242,41,46,59,84
XAX2420,41,34,57,121
XAX2421,29,22,45,53
XAX2422,31,61,21,42
XAX2423,15,9,6,34
XAX2424,12,10,25,25
XAX2426,29,18,43,79
XAX2427,15,9,12,21
XAX2428,15,16,33,38
XAX2429,26,41,51,38
XAX243,31,52,42,96
XAX2432,23,29,20,43
XAX2434,37,17,52,53
XAX2435,23,12,40,67
XAX2436,36,27,39,79
XAX2437,58,40,69,93
XAX2438,76,80,90,178
XAX2439,71,86,75,128
XAX244,6,9,13,39
XAX2440,59,33,61,93
XAX2441,12,12,30,28
XAX2443,14,25,29,45
XAX2444,36,32,56,60
XAX2445,27,27,26,39
XAX2446,16,35,36,44
XAX2447,20,4,22,60
XAX2448,14,21,27,51
XAX2449,27,4,56,41
XAX2450,33,22,39,44
XAX2452,16,2,20,35
XAX2453,65,45,60,125
XAX2455,69,57,106,166
XAX2457,33,30,25,77
XAX2458,15,17,19,38
XAX2459,31,15,33,58
XAX246,18,10,13,58
XAX2460,37,21,31,57
XAX2463,13,0,0,0
XAX2464,26,0,0,0
XAX2469,72,82,51,87
XAX247,14,5,14,14
XAX2471,12,14,8,27
XAX2472,23,16,27,60
XAX2473,39,26,29,58
XAX2474,11,8,25,28
XAX2475,18,15,21,71
XAX2476,48,45,63,74
XAX2477,68,52,68,74
XAX2479,29,15,39,81
XAX248,37,59,33,59
XAX2480,24,18,25,39
XAX2481,20,10,21,22
XAX2482,27,43,60,122
XAX2483,17,0,0,0
XAX2484,18,12,22,30
XAX2485,67,54,71,86
XAX249,30,47,38,102
XAX2490,18,11,25,46
XAX2491,32,23,59,74
XAX2492,46,45,55,68
XAX2493,9,10,13,31
XAX2494,16,30,17,66
XAX2495,12,17,22,56
XAX2496,19,12,18,54
XAX2497,27,15,56,54
XAX25,21,13,16,48
XAX250,17,19,15,32
XAX2501,15,0,17,28
XAX2502,12,17,20,42
XAX2503,16,14,12,19
XAX2504,16,44,21,43
XAX2505,17,4,12,37
XAX2506,13,14,7,46
XAX2507,32,27,27,64
XAX2508,61,72,86,99
XAX2509,17,13,22,37
XAX251,22,26,28,66
XAX2510,18,20,41,38
XAX2511,52,48,74,95
XAX2512,31,32,41,120
XAX2513,25,12,19,34
XAX2514,21,10,30,47
XAX2515,11,8,24,57
XAX2516,0,45,31,62
XAX2517,10,9,19,24
XAX2518,6,24,11,32
XAX2519,28,15,45,38
XAX252,13,9,14,24
XAX2520,30,21,39,93
XAX2522,22,4,26,45
XAX2523,15,48,25,45
XAX2526,33,42,26,87
XAX2527,12,51,11,43
XAX2528,45,40,57,68
XAX2529,54,59,63,146
XAX253,23,11,27,47
XAX2530,22,24,37,47
XAX2531,13,18,21,35
XAX2532,20,14,47,56
XAX2533,18,35,19,61
XAX2534,32,17,27,61
XAX2535,29,27,50,90
XAX2536,16,15,20,53
XAX2537,46,64,68,129
XAX2538,39,35,52,88
XAX2539,90,90,68,115
XAX254,21,8,17,52
XAX2540,16,13,26,67
XAX2541,35,18,39,72
XAX2542,4,4,10,20
XAX2543,19,13,28,26
XAX2544,67,60,67,154
XAX2545,33,52,62,50
XAX2546,16,28,21,75
XAX2547,28,7,35,60
XAX2548,7,6,17,20
XAX2549,125,166,129,180
XAX2550,45,66,53,67
XAX2551,15,27,23,33
XAX2552,23,19,29,69
XAX2553,53,52,58,101
XAX2554,36,21,44,112
XAX2555,19,4,14,74
XAX2556,20,45,37,57
XAX2557,39,49,59,67
XAX2558,11,26,15,38
XAX2559,17,7,24,19
XAX256,43,111,49,85
XAX2560,24,18,24,47
XAX2561,26,37,30,58
XAX2562,12,18,15,35
XAX2563,17,16,26,21
XAX2564,16,34,19,19
XAX2565,11,9,28,48
XAX2566,39,98,61,122
XAX2567,17,23,23,29
XAX2568,10,83,7,8
XAX2569,9,11,16,15
XAX257,14,13,14,33
XAX2571,12,10,14,34
XAX2572,20,14,21,34
XAX2574,26,27,50,45
XAX2575,18,21,17,43
XAX2576,33,27,29,101
XAX2577,16,0,21,50
XAX2579,18,15,19,36
XAX258,42,25,55,93
XAX2580,18,11,22,45
XAX2581,29,37,40,58
XAX2582,10,10,11,22
XAX2583,7,4,7,40
XAX2584,10,6,11,31
XAX2585,8,8,15,23
XAX2586,19,18,29,28
XAX2587,51,37,77,100
XAX2588,16,6,7,32
XAX259,31,18,39,101
XAX2591,12,9,10,77
XAX2592,43,26,47,105
XAX2593,59,74,72,148
XAX2594,15,43,20,67
XAX2595,68,77,74,133
XAX2596,55,93,70,111
XAX2597,37,30,56,56
XAX2598,16,25,33,74
XAX2599,31,61,45,93
XAX26,63,48,72,116
XAX260,50,62,47,89
XAX2600,8,7,15,39
XAX2603,10,16,13,28
XAX2604,26,29,21,61
XAX2605,20,17,51,76
XAX2607,31,28,29,47
XAX2608,31,29,43,80
XAX2609,10,0,5,69
XAX261,37,34,51,69
XAX2610,11,5,15,43
XAX2611,23,8,26,63
XAX2612,21,25,47,85
XAX2613,11,31,19,29
XAX2614,30,26,57,62
XAX2615,39,18,55,87
XAX2616,32,82,23,99
XAX2617,66,25,70,106
XAX2618,12,24,17,27
XAX2619,14,29,29,50
XAX262,18,12,18,36
XAX2620,34,42,55,72
XAX2621,33,36,15,63
XAX2626,27,30,38,41
XAX2627,13,17,19,27
XAX2628,37,34,39,98
XAX2629,20,39,23,55
XAX2630,24,20,29,65
XAX2631,23,18,22,51
XAX2633,8,23,14,69
XAX2634,15,17,16,25
XAX2636,18,28,14,37
XAX2637,17,5,24,66
XAX2638,24,27,21,52
XAX2639,26,17,47,43
XAX264,81,58,92,143
XAX2640,4,5,12,15
XAX2641,26,28,61,75
XAX2642,25,9,47,53
XAX2643,15,18,14,56
XAX2644,15,9,20,31
XAX2645,6,13,12,36
XAX2646,16,9,15,32
XAX2647,21,14,39,56
XAX2648,33,14,32,80
XAX2649,21,18,17,65
XAX265,26,22,46,72
XAX2650,20,10,22,68
XAX2651,19,20,21,38
XAX2652,32,26,32,78
XAX2653,20,9,19,38
XAX2654,9,4,9,15
XAX2656,24,9,25,3
XAX2658,30,43,55,64
XAX2659,10,5,14,16
XAX266,29,15,14,57
XAX2660,8,12,15,27
XAX2662,21,10,9,45
XAX2663,16,28,28,59
XAX2664,14,10,26,23
XAX2665,21,23,46,51
XAX2666,14,8,21,45
XAX2667,17,5,17,30
XAX2668,21,16,40,75
XAX267,26,3,27,65
XAX2671,33,38,41,84
XAX2672,12,31,18,38
XAX2674,11,13,18,30
XAX2678,19,25,23,27
XAX2679,61,30,74,77
XAX268,34,13,46,63
XAX2680,15,13,17,34
XAX2681,17,20,36,42
XAX2682,35,34,42,50
XAX2683,9,9,13,18
XAX2684,23,14,30,43
XAX2687,39,18,43,56
XAX2688,50,17,56,104
XAX269,57,17,76,159
XAX2690,53,13,37,68
XAX2691,40,21,45,70
XAX2692,21,15,46,48
XAX2693,35,54,42,57
XAX2694,12,11,18,37
XAX2695,29,55,46,96
XAX2696,10,12,20,30
XAX2697,36,33,35,107
XAX27,38,20,26,31
XAX2700,28,32,32,54
XAX2702,23,14,27,46
XAX2703,23,6,22,59
XAX2704,8,13,17,33
XAX2705,28,11,30,57
XAX2706,27,25,37,51
XAX2708,44,104,38,142
XAX271,19,7,19,33
XAX2710,39,27,38,61
XAX2711,29,28,25,58
XAX2712,19,45,26,44
XAX2713,33,23,47,116
XAX2714,26,28,49,68
XAX2715,62,37,73,104
XAX2716,78,86,110,157
XAX2717,27,13,42,57
XAX2718,4,4,15,76
XAX2719,25,26,28,82
XAX272,26,23,30,91
XAX2720,17,15,26,59
XAX2721,19,1,15,11
XAX2722,121,97,119,186
XAX2723,23,13,38,54
XAX2724,8,2,25,69
XAX2725,23,4,44,69
XAX2726,29,25,34,102
XAX2727,14,8,13,53
XAX2728,36,24,43,85
XAX2729,40,43,65,76
XAX273,15,10,20,21
XAX2730,8,9,11,35
XAX2732,22,24,31,104
XAX2733,17,10,16,70
XAX2734,25,22,34,78
XAX2735,17,25,26,42
XAX2739,12,8,18,41
XAX274,15,9,21,27
XAX2740,14,30,18,65
XAX2747,19,39,32,64
XAX2748,12,13,10,27
XAX2749,13,11,12,38
XAX275,44,36,21,98
XAX2751,35,28,33,63
XAX2752,26,7,61,74
XAX2753,20,12,16,35
XAX2754,16,10,21,30
XAX2755,37,15,40,58
XAX2756,4,0,0,0
XAX2757,23,29,29,66
XAX2758,16,11,17,22
XAX276,13,10,12,24
XAX2760,8,1,10,22
XAX2761,14,14,13,48
XAX2762,30,16,31,63
XAX2763,9,12,10,34
XAX2764,43,58,88,116
XAX2765,9,7,7,16
XAX2766,20,57,20,63
XAX2767,58,73,66,122
XAX2768,43,71,45,115
XAX2769,22,18,25,81
XAX277,49,48,78,155
XAX2771,21,13,25,37
XAX2772,12,13,17,38
XAX2774,6,24,9,36
XAX2777,40,54,53,132
XAX2778,18,11,21,42
XAX278,34,17,61,98
XAX2780,60,64,82,98
XAX2781,59,129,86,116
XAX2782,57,49,75,106
XAX2783,28,21,28,76
XAX2784,21,21,30,61
XAX2785,10,15,14,12
XAX2786,27,43,19,70
XAX2787,12,15,16,26
XAX2788,29,30,29,67
XAX2789,17,23,17,26
XAX279,8,8,14,23
XAX2791,16,16,16,28
XAX2792,9,7,13,32
XAX2793,18,29,20,53
XAX2794,19,22,27,29
XAX2795,28,24,26,72
XAX2796,18,5,17,61
XAX2797,25,40,36,56
XAX2799,66,19,56,170
XAX28,33,12,35,62
XAX280,16,9,14,38
XAX2803,36,5,35,48
XAX2804,30,20,39,62
XAX2805,15,13,14,29
XAX2806,26,41,12,84
XAX2807,10,18,28,40
XAX2808,22,16,48,52
XAX2809,25,8,49,53
XAX281,15,16,23,40
XAX2810,13,12,17,29
XAX2811,14,22,22,58
XAX2812,14,32,47,86
XAX2813,28,20,55,55
XAX2814,10,0,14,25
XAX2815,13,11,16,40
XAX2816,8,19,12,24
XAX2817,24,21,16,67
XAX2818,45,8,53,93
XAX2819,13,15,20,49
XAX282,32,16,57,75
XAX2820,30,19,41,57
XAX2821,14,8,13,58
XAX2822,30,21,61,86
XAX2823,28,15,37,58
XAX2825,10,20,22,59
XAX2827,40,22,69,106
XAX2828,21,7,31,25
XAX283,22,16,19,38
XAX2830,19,22,23,69
XAX2831,47,60,59,82
XAX2832,10,19,13,38
XAX2833,8,18,19,22
XAX2836,16,11,27,59
XAX2838,62,30,67,121
XAX284,46,12,40,105
XAX2841,44,58,35,61
XAX2842,17,18,16,43
XAX2843,28,13,25,48
XAX2844,27,38,54,63
XAX2845,18,14,20,32
XAX2846,40,51,56,108
XAX2847,50,77,93,164
XAX2849,15,5,16,42
XAX285,38,70,53,75
XAX2850,23,15,33,57
XAX2852,43,51,60,63
XAX2853,29,51,37,102
XAX2854,23,32,43,70
XAX2855,40,15,61,88
XAX2856,20,34,45,50
XAX2857,55,42,61,105
XAX2859,21,18,17,46
XAX286,28,34,40,70
XAX2860,68,34,59,111
XAX2861,34,28,41,77
XAX2862,63,62,73,122
XAX2864,31,63,44,91
XAX2865,63,77,55,99
XAX2866,8,25,12,38
XAX2867,12,32,25,33
XAX2869,39,16,52,70
XAX287,50,32,45,74
XAX2871,13,15,16,31
XAX2872,43,12,34,64
XAX2873,13,13,12,20
XAX2874,24,15,31,27
XAX288,16,15,19,44
XAX2881,17,43,28,24
XAX2882,14,25,49,44
XAX2883,14,14,21,46
XAX2884,84,49,89,169
XAX2885,22,38,16,13
XAX2886,21,7,21,65
XAX2888,28,36,35,66
XAX2889,57,71,71,113
XAX289,2,4,6,10
XAX2890,38,32,26,72
XAX2891,74,24,76,122
XAX2892,37,37,50,90
XAX2893,31,20,45,64
XAX2894,18,16,13,34
XAX2897,15,25,17,47
XAX2898,12,30,11,27
XAX2899,3,7,15,25
XAX29,60,35,84,99
XAX290,10,12,15,40
XAX2900,12,40,14,40
XAX2901,24,14,22,66
XAX2902,3,20,10,33
XAX2903,13,11,12,33
XAX2904,6,6,13,29
XAX2905,6,9,9,24
XAX2906,10,14,13,35
XAX2908,10,4,15,28
XAX2909,19,19,28,30
XAX2910,25,17,52,53
XAX2911,25,13,47,52
XAX2912,32,27,54,56
XAX2913,22,11,25,34
XAX2914,31,44,68,70
XAX2915,12,23,14,31
XAX2916,8,11,17,29
XAX2917,9,13,11,12
XAX2918,10,20,12,53
XAX292,25,19,26,56
XAX2920,48,64,57,83
XAX2921,109,162,148,184
XAX2922,43,85,83,109
XAX2923,86,78,109,143
XAX2924,49,36,55,108
XAX2925,31,16,15,32
XAX2926,13,21,12,36
XAX2927,43,27,50,69
XAX2928,54,85,68,113
XAX2929,42,33,63,94
XAX293,6,3,15,42
XAX2931,19,17,26,60
XAX2932,34,31,30,105
XAX2933,23,17,27,59
XAX2934,19,17,24,34
XAX2935,21,22,28,41
XAX2936,30,11,23,48
XAX2937,41,47,64,68
XAX2938,19,14,27,44
XAX2939,22,20,31,53
XAX294,16,8,19,41
XAX2941,11,19,13,51
XAX2945,27,21,36,71
XAX2946,0,3,14,29
XAX2947,23,24,26,71
XAX2948,5,15,14,32
XAX295,32,12,42,67
XAX2950,28,26,25,32
XAX2951,37,15,47,69
XAX2952,29,38,44,80
XAX2953,16,30,28,66
XAX2954,9,13,8,41
XAX2955,38,19,32,68
XAX2956,20,25,21,81
XAX2957,48,27,44,68
XAX2958,47,29,84,88
XAX2959,18,12,21,55
XAX296,15,7,16,33
XAX2962,13,26,15,24
XAX2963,14,12,14,23
XAX2964,16,41,24,45
XAX2965,5,36,17,41
XAX2966,27,25,62,63
XAX2967,23,30,51,87
XAX2968,19,12,23,44
XAX297,33,33,50,109
XAX2973,20,32,30,47
XAX2978,42,34,49,103
XAX298,23,18,25,45
XAX2980,41,79,50,127
XAX2984,0,0,0,0
XAX2985,28,28,33,86
XAX2986,33,20,50,57
XAX2987,16,26,16,22
XAX2988,22,23,17,48
XAX2989,17,30,9,37
XAX299,26,27,45,78
XAX2990,39,25,72,122
XAX2991,32,26,56,98
XAX2992,47,44,81,91
XAX2993,20,36,31,46
XAX2994,33,24,64,101
XAX2996,14,9,21,56
XAX3,24,17,40,62
XAX30,20,9,22,34
XAX300,16,17,30,56
XAX3004,16,15,32,49
XAX3008,4,2,8,20
XAX301,19,19,43,65
XAX3014,15,10,20,44
XAX3017,20,14,32,57
XAX3018,38,45,36,80
XAX302,18,5,18,42
XAX303,7,5,16,19
XAX3035,23,9,33,33
XAX304,33,31,39,78
XAX3043,1,0,0,0
XAX3044,11,6,19,56
XAX305,9,6,9,21
XAX3053,32,31,25,64
XAX3055,33,48,43,81
XAX3056,23,19,28,69
XAX3057,26,19,40,76
XAX3058,22,8,26,27
XAX3059,19,8,16,41
XAX306,26,28,42,67
XAX3060,8,6,19,0
XAX3061,15,33,20,28
