XAX2081,24,39,34
XAX2082,7,20,15
XAX2083,30,22,51
XAX2084,68,60,88
XAX2085,26,5,22
XAX2086,14,7,13
XAX2087,20,52,26
XAX2088,46,29,56
XAX2089,23,22,33
XAX209,11,8,22
XAX2090,21,16,25
XAX2091,10,5,15
XAX2092,22,11,21
XAX2093,28,19,36
XAX2094,21,36,17
XAX2095,23,16,15
XAX2096,6,5,8
XAX2097,21,31,31
XAX2098,5,8,16
XAX2099,20,34,37
XAX21,89,65,106
XAX210,7,11,15
XAX2100,13,11,14
XAX2101,68,57,70
XAX2102,28,10,40
XAX2103,19,9,14
XAX2104,32,17,30
XAX2105,6,19,12
XAX2106,38,31,50
XAX2107,54,34,74
XAX2108,16,21,23
XAX2109,9,23,19
XAX211,22,34,32
XAX2110,19,10,15
XAX2111,23,14,22
XAX2112,22,79,46
XAX2113,16,26,21
XAX2114,29,26,56
XAX2115,54,39,65
XAX2116,30,34,68
XAX2117,31,1,14
XAX2118,16,17,21
XAX2119,8,14,15
XAX212,30,27,42
XAX2120,35,29,61
XAX2121,72,70,43
XAX2122,15,5,26
XAX2123,31,25,50
XAX2124,35,25,57
XAX2125,41,45,61
XAX2126,88,51,106
XAX2127,42,56,78
XAX2128,8,13,7
XAX2129,31,14,50
XAX213,37,31,59
XAX2130,4,14,17
XAX2131,49,28,55
XAX2132,10,11,15
XAX2133,24,21,22
XAX2134,12,12,13
XAX2135,17,25,54
XAX2136,36,38,56
XAX2137,14,9,9
XAX2138,53,56,72
XAX2139,7,4,16
XAX214,46,22,50
XAX2140,25,24,32
XAX2141,16,5,16
XAX2142,12,7,21
XAX2143,17,25,25
XAX2144,14,36,25
XAX2145,22,94,34
XAX2146,28,14,29
XAX2147,38,30,49
XAX2149,38,27,45
XAX215,6,2,4
XAX2150,30,37,26
XAX2151,14,28,14
XAX2152,24,14,24
XAX2153,27,24,46
XAX2154,29,22,32
XAX2155,30,23,32
XAX2156,16,18,15
XAX2157,17,27,27
XAX2158,12,40,15
XAX2159,38,43,56
XAX216,53,34,45
XAX2160,19,15,37
XAX2161,7,20,11
XAX2163,21,24,38
XAX2164,38,41,37
XAX2166,19,32,41
XAX2167,11,12,13
XAX2169,22,23,33
XAX217,11,17,17
XAX2170,10,13,20
XAX2171,9,0,10
XAX2174,23,16,33
XAX2175,15,21,25
XAX2176,11,16,24
XAX2177,26,97,42
XAX2178,25,16,19
XAX218,7,14,15
XAX2180,7,12,19
XAX2181,13,21,21
XAX2183,28,22,31
XAX2184,16,28,15
XAX2185,29,28,52
XAX2187,44,55,44
XAX2188,41,49,39
XAX2189,33,47,60
XAX219,36,31,61
XAX2190,19,19,22
XAX2191,39,36,47
XAX2192,9,6,24
XAX2193,30,22,65
XAX2194,18,12,29
XAX2195,14,29,15
XAX2196,60,60,37
XAX2197,33,57,50
XAX2198,17,10,24
XAX2199,55,67,69
XAX22,61,47,65
XAX220,38,36,67
XAX2200,19,28,23
XAX2201,21,36,23
XAX2202,33,38,23
XAX2204,15,6,17
XAX2205,51,47,59
XAX2206,9,26,11
XAX2207,27,33,28
XAX2208,37,41,77
XAX2209,31,28,50
XAX221,15,16,24
XAX2210,23,10,24
XAX2211,34,14,41
XAX2213,25,40,61
XAX2214,6,5,12
XAX2215,12,1,12
XAX2218,14,9,14
XAX222,15,7,34
XAX2221,40,45,59
XAX2222,10,20,25
XAX2223,43,86,61
XAX2224,17,18,18
XAX2225,26,17,42
XAX2227,16,7,19
XAX2228,32,27,13
XAX2230,34,39,30
XAX2231,27,19,72
XAX2232,14,24,3
XAX2233,33,35,58
XAX2234,37,47,72
XAX2236,10,8,7
XAX2237,26,40,35
XAX2238,26,23,30
XAX2239,30,6,46
XAX224,42,30,54
XAX2240,0,7,28
XAX2241,25,43,28
XAX2242,15,16,26
XAX2243,55,62,61
XAX2244,33,10,39
XAX2245,51,21,57
XAX2246,11,5,15
XAX2247,7,10,13
XAX2248,19,10,22
XAX2249,123,102,113
XAX225,12,11,16
XAX2250,26,13,19
XAX2251,8,12,11
XAX2252,45,45,35
XAX2253,44,67,47
XAX2254,6,15,12
XAX2255,17,20,28
XAX2256,15,11,18
XAX2257,20,10,23
XAX2258,26,31,25
XAX2259,85,27,103
XAX226,18,12,28
XAX2261,21,39,15
XAX2262,37,25,49
XAX2263,22,26,28
XAX2264,13,12,32
XAX2265,36,57,67
XAX2266,36,33,41
XAX2267,5,10,8
XAX2269,34,16,34
XAX227,28,24,27
XAX2270,63,48,77
XAX2271,35,25,62
XAX2272,20,10,19
XAX2273,35,0,57
XAX2274,49,32,69
XAX2275,15,14,15
XAX2276,31,22,44
XAX2277,15,17,23
XAX2278,24,23,60
XAX2279,33,40,60
XAX228,50,65,72
XAX2280,5,7,7
XAX2281,10,9,16
XAX2282,29,18,34
XAX2283,35,39,49
XAX2284,22,21,21
XAX2285,27,27,57
XAX2286,29,10,21
XAX2287,19,4,26
XAX2288,5,13,10
XAX2289,16,24,27
XAX229,15,16,20
XAX2290,20,10,21
XAX2291,26,72,42
XAX2292,8,9,8
XAX2293,13,23,16
XAX2294,18,18,20
XAX2295,42,0,9
XAX2297,19,21,19
XAX2299,18,1,32
XAX23,38,18,50
XAX230,4,7,12
XAX2300,31,48,29
XAX2302,20,4,7
XAX2306,34,36,46
XAX2307,55,90,79
XAX2308,45,24,61
XAX2309,22,18,20
XAX231,63,34,77
XAX2310,22,22,52
XAX2311,35,33,44
XAX2312,17,7,21
XAX2313,22,32,32
XAX2314,53,124,73
XAX2315,37,38,25
XAX2316,17,18,20
XAX2317,52,48,57
XAX2318,26,12,51
XAX2319,71,76,90
XAX232,12,7,23
XAX2320,35,69,35
XAX2321,34,26,62
XAX2322,29,33,38
XAX2323,30,31,46
XAX2325,68,110,99
XAX2326,26,20,47
XAX2329,22,25,27
XAX233,11,13,22
XAX2330,73,52,76
XAX2331,37,32,53
XAX2332,25,51,29
XAX2333,25,30,37
XAX2334,21,14,25
XAX2335,26,13,36
XAX2336,30,21,35
XAX2337,13,7,21
XAX2338,43,25,70
XAX2339,22,23,25
XAX234,56,37,67
XAX2340,40,44,46
XAX2341,14,12,13
XAX2346,24,7,20
XAX2348,12,13,13
XAX235,5,1,7
XAX2350,36,21,62
XAX2351,35,10,48
XAX2352,53,47,82
XAX2354,4,13,21
XAX2355,12,19,38
XAX2357,16,12,21
XAX2358,21,18,22
XAX2359,44,35,57
XAX236,12,17,13
XAX2360,10,0,11
XAX2361,22,23,20
XAX2362,23,6,21
XAX2365,40,26,26
XAX2366,34,45,45
XAX2367,30,23,63
XAX2368,33,28,36
XAX2369,51,42,63
XAX237,31,15,42
XAX2370,25,18,16
XAX2371,22,17,30
XAX2373,7,18,12
XAX238,33,25,29
XAX2385,52,61,51
XAX2386,23,20,37
XAX2387,36,27,54
XAX2388,28,10,40
XAX239,7,10,12
XAX2398,12,17,13
XAX2399,46,40,74
XAX24,32,25,73
XAX240,8,7,10
XAX2400,39,25,61
XAX2401,6,15,16
XAX2402,114,127,139
XAX2403,88,60,103
XAX2404,15,7,27
XAX2405,47,49,77
XAX2412,34,25,20
XAX2417,19,17,41
XAX2418,72,61,75
XAX2419,12,17,26
XAX242,41,46,59
XAX2420,41,34,57
XAX2421,29,22,45
XAX2422,31,61,21
XAX2423,15,9,6
XAX2424,12,10,25
XAX2426,29,18,43
XAX2427,15,9,12
XAX2428,15,16,33
XAX2429,26,41,51
XAX243,31,52,42
XAX2432,23,29,20
XAX2434,37,17,52
XAX2435,23,12,40
XAX2436,36,27,39
XAX2437,58,40,69
XAX2438,76,80,90
XAX2439,71,86,75
XAX244,6,9,13
XAX2440,59,33,61
XAX2441,12,12,30
XAX2443,14,25,29
XAX2444,36,32,56
XAX2445,27,27,26
XAX2446,16,35,36
XAX2447,20,4,22
XAX2448,14,21,27
XAX2449,27,4,56
XAX2450,33,22,39
XAX2452,16,2,20
XAX2453,65,45,60
XAX2455,69,57,106
XAX2457,33,30,25
XAX2458,15,17,19
XAX2459,31,15,33
XAX246,18,10,13
XAX2460,37,21,31
XAX2463,13,0,0
XAX2464,26,0,0
XAX2469,72,82,51
XAX247,14,5,14
XAX2471,12,14,8
XAX2472,23,16,27
XAX2473,39,26,29
XAX2474,11,8,25
XAX2475,18,15,21
XAX2476,48,45,63
XAX2477,68,52,68
XAX2479,29,15,39
XAX248,37,59,33
XAX2480,24,18,25
XAX2481,20,10,21
XAX2482,27,43,60
XAX2483,17,0,0
XAX2484,18,12,22
XAX2485,67,54,71
XAX249,30,47,38
XAX2490,18,11,25
XAX2491,32,23,59
XAX2492,46,45,55
XAX2493,9,10,13
XAX2494,16,30,17
XAX2495,12,17,22
XAX2496,19,12,18
XAX2497,27,15,56
XAX25,21,13,16
XAX250,17,19,15
XAX2501,15,0,17
XAX2502,12,17,20
XAX2503,16,14,12
XAX2504,16,44,21
XAX2505,17,4,12
XAX2506,13,14,7
XAX2507,32,27,27
XAX2508,61,72,86
XAX2509,17,13,22
XAX251,22,26,28
XAX2510,18,20,41
XAX2511,52,48,74
XAX2512,31,32,41
XAX2513,25,12,19
XAX2514,21,10,30
XAX2515,11,8,24
XAX2516,0,45,31
XAX2517,10,9,19
XAX2518,6,24,11
XAX2519,28,15,45
XAX252,13,9,14
XAX2520,30,21,39
XAX2522,22,4,26
XAX2523,15,48,25
XAX2526,33,42,26
XAX2527,12,51,11
XAX2528,45,40,57
XAX2529,54,59,63
XAX253,23,11,27
XAX2530,22,24,37
XAX2531,13,18,21
XAX2532,20,14,47
XAX2533,18,35,19
XAX2534,32,17,27
XAX2535,29,27,50
XAX2536,16,15,20
XAX2537,46,64,68
XAX2538,39,35,52
XAX2539,90,90,68
XAX254,21,8,17
XAX2540,16,13,26
XAX2541,35,18,39
XAX2542,4,4,10
XAX2543,19,13,28
XAX2544,67,60,67
XAX2545,33,52,62
XAX2546,16,28,21
XAX2547,28,7,35
XAX2548,7,6,17
XAX2549,125,166,129
XAX2550,45,66,53
XAX2551,15,27,23
XAX2552,23,19,29
XAX2553,53,52,58
XAX2554,36,21,44
XAX2555,19,4,14
XAX2556,20,45,37
XAX2557,39,49,59
XAX2558,11,26,15
XAX2559,17,7,24
XAX256,43,111,49
XAX2560,24,18,24
XAX2561,26,37,30
XAX2562,12,18,15
XAX2563,17,16,26
XAX2564,16,34,19
XAX2565,11,9,28
XAX2566,39,98,61
XAX2567,17,23,23
XAX2568,10,83,7
XAX2569,9,11,16
XAX257,14,13,14
XAX2571,12,10,14
XAX2572,20,14,21
XAX2574,26,27,50
XAX2575,18,21,17
XAX2576,33,27,29
XAX2577,16,0,21
XAX2579,18,15,19
XAX258,42,25,55
XAX2580,18,11,22
XAX2581,29,37,40
XAX2582,10,10,11
XAX2583,7,4,7
XAX2584,10,6,11
XAX2585,8,8,15
XAX2586,19,18,29
XAX2587,51,37,77
XAX2588,16,6,7
XAX259,31,18,39
XAX2591,12,9,10
XAX2592,43,26,47
XAX2593,59,74,72
XAX2594,15,43,20
XAX2595,68,77,74
XAX2596,55,93,70
XAX2597,37,30,56
XAX2598,16,25,33
XAX2599,31,61,45
XAX26,63,48,72
XAX260,50,62,47
XAX2600,8,7,15
XAX2603,10,16,13
XAX2604,26,29,21
XAX2605,20,17,51
XAX2607,31,28,29
XAX2608,31,29,43
XAX2609,10,0,5
XAX261,37,34,51
XAX2610,11,5,15
XAX2611,23,8,26
XAX2612,21,25,47
XAX2613,11,31,19
XAX2614,30,26,57
XAX2615,39,18,55
XAX2616,32,82,23
XAX2617,66,25,70
XAX2618,12,24,17
XAX2619,14,29,29
XAX262,18,12,18
XAX2620,34,42,55
XAX2621,33,36,15
XAX2626,27,30,38
XAX2627,13,17,19
XAX2628,37,34,39
XAX2629,20,39,23
XAX2630,24,20,29
XAX2631,23,18,22
XAX2633,8,23,14
XAX2634,15,17,16
XAX2636,18,28,14
XAX2637,17,5,24
XAX2638,24,27,21
XAX2639,26,17,47
XAX264,81,58,92
XAX2640,4,5,12
XAX2641,26,28,61
XAX2642,25,9,47
XAX2643,15,18,14
XAX2644,15,9,20
XAX2645,6,13,12
XAX2646,16,9,15
XAX2647,21,14,39
XAX2648,33,14,32
XAX2649,21,18,17
XAX265,26,22,46
XAX2650,20,10,22
XAX2651,19,20,21
XAX2652,32,26,32
XAX2653,20,9,19
XAX2654,9,4,9
XAX2656,24,9,25
XAX2658,30,43,55
XAX2659,10,5,14
XAX266,29,15,14
XAX2660,8,12,15
XAX2662,21,10,9
XAX2663,16,28,28
XAX2664,14,10,26
XAX2665,21,23,46
XAX2666,14,8,21
XAX2667,17,5,17
XAX2668,21,16,40
XAX267,26,3,27
XAX2671,33,38,41
XAX2672,12,31,18
XAX2674,11,13,18
XAX2678,19,25,23
XAX2679,61,30,74
XAX268,34,13,46
XAX2680,15,13,17
XAX2681,17,20,36
XAX2682,35,34,42
XAX2683,9,9,13
XAX2684,23,14,30
XAX2687,39,18,43
XAX2688,50,17,56
XAX269,57,17,76
XAX2690,53,13,37
XAX2691,40,21,45
XAX2692,21,15,46
XAX2693,35,54,42
XAX2694,12,11,18
XAX2695,29,55,46
XAX2696,10,12,20
XAX2697,36,33,35
XAX27,38,20,26
XAX2700,28,32,32
XAX2702,23,14,27
XAX2703,23,6,22
XAX2704,8,13,17
XAX2705,28,11,30
XAX2706,27,25,37
XAX2708,44,104,38
XAX271,19,7,19
XAX2710,39,27,38
XAX2711,29,28,25
XAX2712,19,45,26
XAX2713,33,23,47
XAX2714,26,28,49
XAX2715,62,37,73
XAX2716,78,86,110
XAX2717,27,13,42
XAX2718,4,4,15
XAX2719,25,26,28
XAX272,26,23,30
XAX2720,17,15,26
XAX2721,19,1,15
XAX2722,121,97,119
XAX2723,23,13,38
XAX2724,8,2,25
XAX2725,23,4,44
XAX2726,29,25,34
XAX2727,14,8,13
XAX2728,36,24,43
XAX2729,40,43,65
XAX273,15,10,20
XAX2730,8,9,11
XAX2732,22,24,31
XAX2733,17,10,16
XAX2734,25,22,34
XAX2735,17,25,26
XAX2739,12,8,18
XAX274,15,9,21
XAX2740,14,30,18
XAX2747,19,39,32
XAX2748,12,13,10
XAX2749,13,11,12
XAX275,44,36,21
XAX2751,35,28,33
XAX2752,26,7,61
XAX2753,20,12,16
XAX2754,16,10,21
XAX2755,37,15,40
XAX2756,4,0,0
XAX2757,23,29,29
XAX2758,16,11,17
XAX276,13,10,12
XAX2760,8,1,10
XAX2761,14,14,13
XAX2762,30,16,31
XAX2763,9,12,10
XAX2764,43,58,88
XAX2765,9,7,7
XAX2766,20,57,20
XAX2767,58,73,66
XAX2768,43,71,45
XAX2769,22,18,25
XAX277,49,48,78
XAX2771,21,13,25
XAX2772,12,13,17
XAX2774,6,24,9
XAX2777,40,54,53
XAX2778,18,11,21
XAX278,34,17,61
XAX2780,60,64,82
XAX2781,59,129,86
XAX2782,57,49,75
XAX2783,28,21,28
XAX2784,21,21,30
XAX2785,10,15,14
XAX2786,27,43,19
XAX2787,12,15,16
XAX2788,29,30,29
XAX2789,17,23,17
XAX279,8,8,14
XAX2791,16,16,16
XAX2792,9,7,13
XAX2793,18,29,20
XAX2794,19,22,27
XAX2795,28,24,26
XAX2796,18,5,17
XAX2797,25,40,36
XAX2799,66,19,56
XAX28,33,12,35
XAX280,16,9,14
XAX2803,36,5,35
XAX2804,30,20,39
XAX2805,15,13,14
XAX2806,26,41,12
XAX2807,10,18,28
XAX2808,22,16,48
XAX2809,25,8,49
XAX281,15,16,23
XAX2810,13,12,17
XAX2811,14,22,22
XAX2812,14,32,47
XAX2813,28,20,55
XAX2814,10,0,14
XAX2815,13,11,16
XAX2816,8,19,12
XAX2817,24,21,16
XAX2818,45,8,53
XAX2819,13,15,20
XAX282,32,16,57
XAX2820,30,19,41
XAX2821,14,8,13
XAX2822,30,21,61
XAX2823,28,15,37
XAX2825,10,20,22
XAX2827,40,22,69
XAX2828,21,7,31
XAX283,22,16,19
XAX2830,19,22,23
XAX2831,47,60,59
XAX2832,10,19,13
XAX2833,8,18,19
XAX2836,16,11,27
XAX2838,62,30,67
XAX284,46,12,40
XAX2841,44,58,35
XAX2842,17,18,16
XAX2843,28,13,25
XAX2844,27,38,54
XAX2845,18,14,20
XAX2846,40,51,56
XAX2847,50,77,93
XAX2849,15,5,16
XAX285,38,70,53
XAX2850,23,15,33
XAX2852,43,51,60
XAX2853,29,51,37
XAX2854,23,32,43
XAX2855,40,15,61
XAX2856,20,34,45
XAX2857,55,42,61
XAX2859,21,18,17
XAX286,28,34,40
XAX2860,68,34,59
XAX2861,34,28,41
XAX2862,63,62,73
XAX2864,31,63,44
XAX2865,63,77,55
XAX2866,8,25,12
XAX2867,12,32,25
XAX2869,39,16,52
XAX287,50,32,45
XAX2871,13,15,16
XAX2872,43,12,34
XAX2873,13,13,12
XAX2874,24,15,31
XAX288,16,15,19
XAX2881,17,43,28
XAX2882,14,25,49
XAX2883,14,14,21
XAX2884,84,49,89
XAX2885,22,38,16
XAX2886,21,7,21
XAX2888,28,36,35
XAX2889,57,71,71
XAX289,2,4,6
XAX2890,38,32,26
XAX2891,74,24,76
XAX2892,37,37,50
XAX2893,31,20,45
XAX2894,18,16,13
XAX2897,15,25,17
XAX2898,12,30,11
XAX2899,3,7,15
XAX29,60,35,84
XAX290,10,12,15
XAX2900,12,40,14
XAX2901,24,14,22
XAX2902,3,20,10
XAX2903,13,11,12
XAX2904,6,6,13
XAX2905,6,9,9
XAX2906,10,14,13
XAX2908,10,4,15
XAX2909,19,19,28
XAX2910,25,17,52
XAX2911,25,13,47
XAX2912,32,27,54
XAX2913,22,11,25
XAX2914,31,44,68
XAX2915,12,23,14
XAX2916,8,11,17
XAX2917,9,13,11
XAX2918,10,20,12
XAX292,25,19,26
XAX2920,48,64,57
XAX2921,109,162,148
XAX2922,43,85,83
XAX2923,86,78,109
XAX2924,49,36,55
XAX2925,31,16,15
XAX2926,13,21,12
XAX2927,43,27,50
XAX2928,54,85,68
XAX2929,42,33,63
XAX293,6,3,15
XAX2931,19,17,26
XAX2932,34,31,30
XAX2933,23,17,27
XAX2934,19,17,24
XAX2935,21,22,28
XAX2936,30,11,23
XAX2937,41,47,64
XAX2938,19,14,27
XAX2939,22,20,31
XAX294,16,8,19
XAX2941,11,19,13
XAX2945,27,21,36
XAX2946,0,3,14
XAX2947,23,24,26
XAX2948,5,15,14
XAX295,32,12,42
XAX2950,28,26,25
XAX2951,37,15,47
XAX2952,29,38,44
XAX2953,16,30,28
XAX2954,9,13,8
XAX2955,38,19,32
XAX2956,20,25,21
XAX2957,48,27,44
XAX2958,47,29,84
XAX2959,18,12,21
XAX296,15,7,16
XAX2962,13,26,15
XAX2963,14,12,14
XAX2964,16,41,24
XAX2965,5,36,17
XAX2966,27,25,62
XAX2967,23,30,51
XAX2968,19,12,23
XAX297,33,33,50
XAX2973,20,32,30
XAX2978,42,34,49
XAX298,23,18,25
XAX2980,41,79,50
XAX2984,0,0,0
XAX2985,28,28,33
XAX2986,33,20,50
XAX2987,16,26,16
XAX2988,22,23,17
XAX2989,17,30,9
XAX299,26,27,45
XAX2990,39,25,72
XAX2991,32,26,56
XAX2992,47,44,81
XAX2993,20,36,31
XAX2994,33,24,64
XAX2996,14,9,21
XAX3,24,17,40
XAX30,20,9,22
XAX300,16,17,30
XAX3004,16,15,32
XAX3008,4,2,8
XAX301,19,19,43
XAX3014,15,10,20
XAX3017,20,14,32
XAX3018,38,45,36
XAX302,18,5,18
XAX303,7,5,16
XAX3035,23,9,33
XAX304,33,31,39
XAX3043,1,0,0
XAX3044,11,6,19
XAX305,9,6,9
XAX3053,32,31,25
XAX3055,33,48,43
XAX3056,23,19,28
XAX3057,26,19,40
XAX3058,22,8,26
XAX3059,19,8,16
XAX306,26,28,42
XAX3060,8,6,19
XAX3061,15,33,20
XAX3067,7,17,3
XAX307,36,21,61
XAX3075,21,55,27
XAX3077,28,17,27
XAX3078,16,25,17
XAX308,33,21,51
XAX3081,20,40,24
XAX3087,5,8,16
XAX3088,24,15,38
XAX309,18,18,24
XAX3093,40,60,37
XAX31,37,32,58
XAX310,10,13,39
XAX3102,32,22,34
XAX3103,12,14,21
XAX3106,24,7,43
XAX3107,22,10,12
XAX311,2,1,2
XAX3112,32,28,53
XAX3114,2,12,17
XAX3118,15,5,9
XAX3119,6,3,14
XAX312,2,0,10
XAX313,40,57,31
XAX3136,14,13,21
XAX3137,26,26,22
XAX314,20,18,29
XAX3149,28,8,22
XAX315,13,16,32
XAX3150,35,56,63
XAX3151,17,12,18
XAX3159,20,10,10
XAX316,18,11,16
XAX3163,13,9,12
XAX3167,10,3,6
XAX3169,26,16,21
XAX317,17,10,27
XAX3170,23,13,18
XAX3177,22,22,21
XAX318,21,11,15
XAX3180,25,5,32
XAX3182,7,14,8
XAX3188,9,5,19
XAX319,54,43,57
XAX3191,14,9,12
XAX3192,29,17,31
XAX3197,16,2,22
XAX32,8,6,11
XAX320,4,0,6
XAX3200,9,18,6
XAX3201,28,46,44
XAX3205,30,36,34
XAX3206,29,5,42
XAX3207,24,21,34
XAX3208,54,65,75
XAX3209,55,81,59
XAX321,38,29,45
XAX3210,43,9,48
XAX3212,7,0,0
XAX3213,24,20,43
XAX3214,42,14,44
XAX3215,35,23,34
XAX3216,27,24,54
XAX3217,11,14,11
XAX3218,93,97,66
XAX3219,38,41,58
XAX322,51,29,55
XAX3220,47,76,58
XAX3221,25,18,41
XAX3222,23,17,26
XAX3223,29,39,28
XAX3224,38,20,38
XAX3225,31,13,39
XAX3226,33,78,46
XAX3227,35,60,54
XAX3228,21,7,25
XAX3229,18,12,15
XAX323,5,4,12
XAX3230,30,33,61
XAX3231,26,23,20
XAX3232,54,62,89
XAX3233,53,35,66
XAX3234,15,9,24
XAX3235,10,0,12
XAX3236,0,15,8
XAX3237,49,32,62
XAX3239,80,96,108
XAX324,14,14,16
XAX3241,43,50,44
XAX3243,39,18,56
XAX3245,14,16,22
XAX3247,30,27,47
XAX3248,17,26,21
XAX325,24,24,31
XAX3250,23,13,12
XAX3251,31,29,27
XAX3252,11,1,16
XAX3253,12,15,14
XAX3254,34,21,43
XAX3255,13,26,25
XAX3258,49,40,58
XAX3259,65,57,109
XAX326,11,8,18
XAX3260,43,19,53
XAX3261,103,98,91
XAX3262,36,17,64
XAX3265,44,36,69
XAX3266,9,16,11
XAX3267,42,45,39
XAX3268,27,26,36
XAX3269,11,17,21
XAX327,3,4,8
XAX3270,24,0,28
XAX3271,23,11,20
XAX3273,11,28,12
XAX3274,29,20,19
XAX3276,20,39,21
XAX3277,46,54,52
XAX3278,32,30,48
XAX3279,28,24,27
XAX328,10,26,23
XAX3280,12,8,15
XAX3281,29,33,39
XAX3282,39,39,30
XAX3283,42,32,59
XAX3284,42,38,37
XAX3285,29,15,19
XAX3286,17,13,28
XAX3288,21,15,0
XAX3289,10,11,11
XAX329,39,11,48
XAX3290,48,24,49
XAX3291,18,16,23
XAX3292,17,17,16
XAX3293,11,19,27
XAX3294,39,36,55
XAX3295,33,50,38
XAX3296,4,15,28
XAX3297,32,23,36
XAX3298,43,31,53
XAX33,10,28,15
XAX330,40,10,39
XAX3300,23,17,19
XAX3301,17,22,18
XAX3302,6,2,3
XAX3303,4,8,13
XAX3304,23,4,28
XAX3305,13,6,14
XAX3307,31,21,37
XAX3308,54,120,64
XAX3309,7,7,13
XAX331,68,47,89
XAX3310,21,21,51
XAX3311,9,8,12
XAX3313,14,35,10
XAX3319,75,102,99
XAX332,34,27,19
XAX3320,10,6,16
XAX3322,17,37,19
XAX3324,33,19,34
XAX3328,29,20,54
XAX3329,35,27,42
XAX333,21,12,28
XAX3331,38,17,24
XAX3332,32,23,48
XAX3334,34,29,46
XAX3336,12,17,20
XAX3337,15,8,22
XAX3339,17,20,28
XAX334,9,8,14
XAX3342,35,33,38
XAX3344,47,59,54
XAX3347,18,52,36
XAX3348,12,15,13
XAX3349,17,29,39
XAX335,25,18,46
XAX3350,24,88,48
XAX3351,78,54,77
XAX3352,33,23,33
XAX336,16,11,19
XAX3360,25,22,38
XAX3362,19,32,47
XAX3363,37,34,57
XAX3364,16,16,18
XAX3366,71,77,92
XAX3367,20,10,39
XAX337,9,21,12
XAX3370,27,36,39
XAX3371,8,16,9
XAX3372,9,18,25
XAX3379,38,32,30
XAX338,15,34,19
XAX3380,39,39,44
XAX3381,28,22,22
XAX3382,48,62,67
XAX3383,40,37,80
XAX3384,18,4,13
XAX3386,16,29,20
XAX3387,39,46,56
XAX3388,19,34,22
XAX3389,14,30,16
XAX339,4,8,4
XAX3390,19,79,30
XAX3391,40,49,54
XAX3394,27,0,59
XAX3395,36,27,50
XAX3397,6,29,7
XAX34,22,11,29
XAX340,34,17,50
XAX3400,21,19,24
XAX3401,14,0,14
XAX3402,27,23,34
XAX3403,30,126,55
XAX3404,21,3,17
XAX3406,8,15,21
XAX3407,55,10,79
XAX3408,59,59,66
XAX3409,29,30,31
XAX341,15,15,16
XAX3412,24,36,26
XAX3415,11,20,16
XAX3417,13,1,15
XAX3418,25,41,30
XAX342,15,11,19
XAX3420,15,12,9
XAX3422,6,29,19
XAX3423,23,21,44
XAX3425,23,29,24
XAX3427,27,5,30
XAX3428,54,41,89
XAX3429,28,12,34
XAX343,14,11,17
XAX3430,17,24,27
XAX3431,33,44,44
XAX3432,15,0,15
XAX3433,19,25,35
XAX3434,18,27,44
XAX3435,24,25,30
XAX3436,33,23,51
XAX3439,42,36,64
XAX344,15,11,25
XAX3441,8,4,7
XAX3443,11,45,21
XAX3445,21,24,41
XAX3447,22,4,17
XAX345,39,25,71
XAX3453,25,9,31
XAX3454,55,56,77
XAX3455,16,4,12
XAX3458,18,0,3
XAX3459,23,19,50
XAX346,19,21,17
XAX3460,47,84,60
XAX3461,29,37,40
XAX3462,17,53,35
XAX3463,35,28,34
XAX3464,19,40,32
XAX3465,26,40,35
XAX3469,22,22,22
XAX347,7,15,11
XAX3471,15,14,11
XAX3472,84,60,86
XAX3473,25,18,41
XAX3474,24,17,2
XAX3475,13,22,22
XAX3476,22,22,26
XAX3477,8,15,16
XAX3478,130,77,128
XAX348,24,15,20
XAX3480,16,14,24
XAX3481,11,12,17
XAX3482,9,13,11
XAX3483,14,7,13
XAX3484,34,62,43
XAX3485,28,9,24
XAX3486,32,26,41
XAX3487,19,15,43
XAX3488,10,20,25
XAX3489,39,18,30
XAX3490,24,11,36
XAX3491,6,9,11
XAX3492,46,51,56
XAX3493,32,64,30
XAX3494,27,54,42
XAX3495,65,47,57
XAX3497,29,29,52
XAX3498,28,12,31
XAX3499,19,20,40
XAX35,50,40,63
XAX350,31,42,48
XAX3500,43,0,40
XAX3501,18,40,20
XAX3502,27,39,49
XAX3503,14,11,15
XAX3505,22,26,32
XAX351,2,6,7
XAX3510,15,21,46
XAX3511,60,56,62
XAX3513,25,30,51
XAX3514,17,5,19
XAX3515,30,52,46
XAX3516,46,118,66
XAX3518,7,11,14
XAX352,4,2,9
XAX3520,23,21,11
XAX3522,16,19,13
XAX3523,33,93,43
XAX3524,19,53,32
XAX3525,98,85,112
XAX3526,31,25,43
XAX3527,29,11,30
XAX3528,23,23,32
XAX3529,42,64,50
XAX353,29,17,27
XAX3531,44,36,60
XAX3533,35,17,41
XAX3534,28,22,53
XAX3535,26,15,47
XAX3537,65,67,66
XAX3538,26,18,30
XAX354,16,8,23
XAX3541,14,13,11
XAX3543,14,10,17
XAX3544,6,22,5
XAX3545,13,6,10
XAX3546,12,20,19
XAX3547,18,8,14
XAX3548,17,1,26
XAX3549,30,30,48
XAX355,4,13,16
XAX356,13,11,12
XAX3560,35,54,45
XAX3561,13,11,12
XAX3562,0,10,5
XAX3563,16,16,15
XAX3564,23,10,35
XAX3565,4,8,13
XAX3566,41,17,46
XAX3567,6,2,9
XAX3568,46,120,62
